state,startdate,enddate,pollster,grade,samplesize,population,rawpoll_clinton,rawpoll_trump,rawpoll_johnson,rawpoll_mcmullin,adjpoll_clinton,adjpoll_trump,adjpoll_johnson,adjpoll_mcmullin
New Hampshire,2016-10-31,2016-11-02,Suffolk University,B+,500.0,lv,41.8,42.2,5.4,,42.04822,42.63172,6.729403,
Pennsylvania,2016-11-02,2016-11-03,Harper Polling,B-,504.0,lv,46.0,46.0,2.0,,45.65549,45.67242,2.631176,
Michigan,2016-11-06,2016-11-06,Mitchell Research & Communications,D,1011.0,lv,47.0,41.0,7.0,,45.66812,39.835370000000005,7.209869,
U.S.,2016-10-20,2016-10-23,CNN/Opinion Research Corp.,A-,779.0,lv,49.0,44.0,3.0,,48.241859999999996,43.85993,1.532326,
Idaho,2016-10-21,2016-10-23,Emerson College,B,1023.0,lv,23.0,52.0,,,21.03514,50.26709,,
North Carolina,2016-10-23,2016-10-27,Elon University,B+,710.0,lv,42.0,41.2,2.6,,42.4499,43.95295,2.055828,
New Mexico,2016-11-01,2016-11-07,SurveyMonkey,C-,749.0,lv,40.0,38.0,16.0,,38.59988,37.331140000000005,13.692429999999998,
Michigan,2016-11-03,2016-11-03,Strategic National,,573.0,lv,44.0,44.0,4.0,,44.445890000000006,42.65931,4.284007,
Pennsylvania,2016-10-29,2016-11-01,Monmouth University,A+,403.0,lv,48.0,44.0,3.0,,47.05881,43.84153,3.567343,
Utah,2016-10-29,2016-10-31,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,31.0,42.0,3.0,21.0,31.67657,42.74799,2.96543,21.16903
New Hampshire,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,46.0,40.0,6.0,,46.59223,40.152229999999996,6.418501999999999,
North Carolina,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,49.0,43.0,4.0,,49.54782,43.131609999999995,4.418501999999999,
Pennsylvania,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,46.0,3.0,,44.55332,46.134159999999994,3.4185019999999997,
Ohio,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,43.0,5.0,,44.5601,43.13731,5.418501999999999,
Nevada,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,44.0,44.0,5.0,,44.560759999999995,44.13762,5.418501999999999,
Georgia,2016-10-20,2016-10-26,Quinnipiac University,A-,707.0,lv,43.0,44.0,8.0,,43.51506,44.82506,6.891494000000001,
Mississippi,2016-11-01,2016-11-07,SurveyMonkey,C-,719.0,lv,42.0,50.0,4.0,,40.566590000000005,49.315690000000004,1.6924299999999999,
U.S.,2016-10-14,2016-10-17,Selzer & Company,A+,1000.0,lv,47.0,38.0,8.0,,47.42654,40.63767,6.103847,
Florida,2016-11-02,2016-11-06,Rasmussen Reports/Pulse Opinion Research,C+,525.0,lv,47.0,45.0,2.0,,47.55885,45.13673,2.418502,
Georgia,2016-10-17,2016-10-20,Time/Abt SRBI,A-,839.0,lv,42.0,44.0,9.0,,42.37531,46.98845,6.20925,
New Hampshire,2016-11-01,2016-11-07,SurveyMonkey,C-,696.0,lv,47.0,38.0,10.0,,45.62528,37.342929999999996,7.69243,
Missouri,2016-10-28,2016-10-31,Monmouth University,A+,405.0,lv,38.0,52.0,4.0,,37.0641,52.040859999999995,4.43456,
Iowa,2016-11-01,2016-11-03,Loras College,B-,500.0,lv,44.2,43.4,3.2,,44.907790000000006,44.602709999999995,3.1391720000000003,
Maine,2016-10-20,2016-10-25,University of New Hampshire,B+,670.0,lv,48.0,37.0,5.0,,47.81695,40.652770000000004,4.237847,
New Hampshire,2016-10-31,2016-11-02,American Research Group,C+,600.0,lv,43.0,48.0,,,40.37428,44.45845,,
Virginia,2016-10-29,2016-11-01,Roanoke College,C+,654.0,lv,45.0,38.0,5.0,,44.33289,40.2916,4.9220809999999995,
Missouri,2016-10-24,2016-10-26,"Mason-Dixon Polling & Research, Inc.",B+,625.0,lv,42.0,47.0,3.0,,40.84165,48.47509,2.62554,
North Carolina,2016-10-26,2016-10-27,Emerson College,B,650.0,lv,48.0,45.0,4.0,,48.1259,44.11272,3.50694,
U.S.,2016-10-21,2016-10-24,Greenberg Quinlan Rosner (Democracy Corps),B-,900.0,lv,50.0,38.0,5.0,,49.0201,40.49033,2.8047169999999997,
Colorado,2016-10-29,2016-10-31,University of Denver,,550.0,lv,39.0,39.0,5.0,,40.56562,40.02536,5.230365,
Indiana,2016-10-27,2016-10-30,Monmouth University,A+,402.0,lv,39.0,50.0,4.0,,38.055409999999995,50.24563,4.300468,
Idaho,2016-11-01,2016-11-07,SurveyMonkey,C-,612.0,lv,29.0,47.0,6.0,,27.60083,46.331579999999995,3.6924300000000003,
Wisconsin,2016-10-31,2016-11-01,Loras College,B-,500.0,lv,43.9,37.9,6.8,,44.61546,39.23007,6.647425,
Utah,2016-11-01,2016-11-03,Y2 Analytics,C+,500.0,lv,24.0,33.0,5.0,28.0,25.348129999999998,35.573859999999996,4.569504,28.06761
U.S.,2016-10-22,2016-10-26,Saint Leo University,C+,1050.0,lv,46.05,34.95,7.6,,44.76924,39.181059999999995,5.875473,
Florida,2016-10-22,2016-10-26,Saint Leo University,C+,1028.0,lv,50.4,36.95,4.95,,49.11743,41.16291,3.225473,
Missouri,2016-10-27,2016-11-01,DFM Research,B-,508.0,lv,38.0,47.0,3.0,,37.80919,48.67888,3.328089,
Kentucky,2016-10-26,2016-10-28,Google Consumer Surveys,B,1004.0,a,24.8,38.2,7.0,,31.38287,48.1466,5.9382269999999995,
Florida,2016-10-25,2016-10-30,TargetSmart/William & Mary,,718.0,lv,48.0,40.0,3.0,,48.309329999999996,42.53546,2.154291,
Illinois,2016-10-16,2016-10-18,Victory Research,,1200.0,lv,51.2,36.1,5.6,,50.628640000000004,37.56908,4.103082,
Washington,2016-11-04,2016-11-06,Insights West,,402.0,lv,51.0,36.0,4.0,,51.24173,36.169509999999995,4.344544,
California,2016-11-04,2016-11-06,Insights West,,401.0,lv,58.0,35.0,3.0,,58.23531,35.16666,3.3445440000000004,
Georgia,2016-11-02,2016-11-03,Opinion Savvy/InsiderAdvantage,C-,538.0,lv,44.7,48.5,5.6,,43.8863,47.90149,5.406828,
Arizona,2016-11-04,2016-11-06,Insights West,,392.0,lv,45.0,47.0,5.0,,45.2361,47.16701,5.344544,
Colorado,2016-11-01,2016-11-02,Magellan Strategies,C,500.0,lv,44.1,37.6,7.0,,43.87988,37.2353,7.231653,
Illinois,2016-10-27,2016-10-30,Emerson College,B,500.0,lv,53.0,41.0,2.0,,53.154990000000005,39.7833,1.731334,
Arkansas,2016-10-18,2016-10-25,University of Arkansas,A-,585.0,lv,31.3,51.1,,,31.09455,52.127320000000005,,
Ohio,2016-10-24,2016-10-26,Trafalgar Group,C,1150.0,lv,44.15,48.54,1.89,,44.013870000000004,47.43716,2.0762970000000003,
Nevada,2016-10-28,2016-11-01,JMC Enterprises,C,600.0,lv,45.0,45.0,4.0,,45.18513,45.80397,4.686553,
Nevada,2016-10-20,2016-10-23,Bendixen & Amandi International,,800.0,lv,48.0,41.0,6.0,,47.103229999999996,43.49369,5.133839,
Illinois,2016-10-26,2016-10-27,Loras College,B-,600.0,lv,45.0,34.0,6.0,,45.6904,36.28584,5.254827,
New Mexico,2016-10-28,2016-11-01,The Times-Picayune/Lucid,,567.0,lv,39.0,31.0,22.0,,39.44445,33.99644,20.36684,
Nevada,2016-11-04,2016-11-06,Insights West,,373.0,lv,42.0,42.0,4.0,,42.23429,42.16621,4.344544,
Oregon,2016-10-25,2016-10-29,"Davis, Hibbitts & Midghall, Inc.",B,504.0,lv,41.0,34.0,4.0,,42.88593,37.01685,3.262669,
Florida,2016-10-19,2016-10-19,Associated Industries of Florida,,1000.0,lv,44.0,41.0,4.0,,44.38284,45.264309999999995,2.329915,
Kentucky,2016-10-25,2016-10-30,Western Kentucky University,C+,602.0,lv,37.0,54.0,1.0,,36.287929999999996,54.44925,1.19285,
Florida,2016-10-25,2016-10-26,Dixie Strategies,C+,698.0,lv,42.4,45.7,,,42.81926,45.82367,,
Minnesota,2016-10-20,2016-10-22,"Mason-Dixon Polling & Research, Inc.",B+,625.0,lv,47.0,39.0,6.0,,45.8059,41.30911,5.147199,
Texas,2016-10-22,2016-10-24,Crosswind Media & Public Relations,C+,800.0,lv,38.0,45.0,7.0,,37.96263,46.97692,5.248705,
U.S.,2016-10-11,2016-10-14,SurveyUSA,A,845.0,lv,46.0,36.0,5.0,,44.9855,37.8656,3.658588,
Utah,2016-10-20,2016-10-27,Dan Jones & Associates,C+,823.0,lv,24.0,32.0,4.0,30.0,23.49263,33.380829999999996,2.880316,30.371859999999998
Massachusetts,2016-10-23,2016-11-02,Western New England University,A-,417.0,lv,56.0,26.0,8.0,,54.54934,28.116329999999998,7.270042999999999,
West Virginia,2016-11-01,2016-11-07,SurveyMonkey,C-,472.0,lv,29.0,56.0,7.0,,27.598329999999997,55.33043000000001,4.69243,
South Dakota,2016-10-19,2016-10-21,Remington,,1115.0,lv,37.0,48.0,6.0,,36.949290000000005,49.16918,5.714757,
Pennsylvania,2016-10-25,2016-10-26,Emerson College,B,550.0,lv,48.0,43.0,6.0,,48.12632,42.37082,5.391376,
South Dakota,2016-11-01,2016-11-07,SurveyMonkey,C-,459.0,lv,32.0,53.0,11.0,,30.60196,52.33211,8.69243,
Vermont,2016-11-01,2016-11-07,SurveyMonkey,C-,454.0,lv,61.0,25.0,6.0,,59.6192,24.34011,3.6924300000000003,
Washington,2016-10-20,2016-10-22,Elway Research,A+,502.0,lv,48.0,31.0,1.0,,48.40142,34.91003,1.067166,
Montana,2016-11-01,2016-11-07,SurveyMonkey,C-,449.0,lv,30.0,52.0,11.0,,28.605320000000003,51.33367,8.69243,
Idaho,2016-10-23,2016-10-24,Rasmussen Reports/Pulse Opinion Research,C+,750.0,lv,29.0,48.0,6.0,,29.59695,50.13865,5.337899,
Massachusetts,2016-10-24,2016-10-26,Suffolk University,B+,500.0,lv,57.0,25.0,4.0,,57.191280000000006,27.1699,4.528814,
New Hampshire,2016-10-17,2016-10-21,YouGov,B,772.0,lv,43.0,38.0,8.0,,43.9067,41.18108,7.460927000000001,
U.S.,2016-10-12,2016-10-18,Princeton Survey Research Associates International,B+,1029.0,rv,49.0,38.0,,,48.48471,41.70923,,
Florida,2016-10-26,2016-10-27,Emerson College,B,500.0,lv,46.0,45.0,4.0,,46.14374,44.19958,3.50694,
Maine,2016-10-24,2016-10-26,Maine People's Resource Center,C,812.0,lv,42.0,37.0,9.0,,43.375409999999995,39.14096,7.608917,
Hawaii,2016-11-01,2016-11-07,SurveyMonkey,C-,426.0,lv,52.0,28.0,9.0,,50.61398,27.337690000000002,6.69243,
North Carolina,2016-10-20,2016-10-23,Siena College,A,792.0,lv,46.0,39.0,8.0,,46.303740000000005,42.19794,5.994473,
Montana,2016-10-10,2016-10-12,"Mason-Dixon Polling & Research, Inc.",B+,1003.0,lv,36.0,46.0,11.0,,35.17969,49.30766,9.259796000000001,
Maine CD-1,2016-10-28,2016-10-30,Emerson College,B,375.0,lv,48.8,42.5,4.2,,49.01021,41.46093,3.9313339999999997,
Maine CD-2,2016-10-28,2016-10-30,Emerson College,B,375.0,lv,43.6,42.2,6.3,,43.78944,41.0941,6.031333999999999,
Rhode Island,2016-11-01,2016-11-07,SurveyMonkey,C-,415.0,lv,48.0,36.0,6.0,,46.62957,35.34492,3.6924300000000003,
U.S.,2016-10-14,2016-10-16,Monmouth University,A+,726.0,lv,50.0,38.0,5.0,,49.11955,40.530840000000005,3.792032,
Pennsylvania,2016-10-07,2016-10-11,Selzer & Company,A+,806.0,lv,48.0,39.0,6.0,,48.790259999999996,41.73431,3.630069,
Nebraska CD-3,2016-09-25,2016-09-26,Emerson College,B,700.0,lv,20.0,65.0,,,18.62685,62.844609999999996,,
Nebraska CD-1,2016-09-25,2016-09-26,Emerson College,B,700.0,lv,29.0,53.0,,,27.639540000000004,50.77678,,
New Hampshire,2016-10-22,2016-10-25,Monmouth University,A+,401.0,lv,46.0,42.0,7.0,,45.01475,43.7226,6.7670710000000005,
Alaska,2016-11-01,2016-11-07,SurveyMonkey,C-,409.0,lv,31.0,48.0,12.0,,29.60705,47.33447,9.69243,
Michigan,2016-10-25,2016-10-26,Emerson College,B,500.0,lv,50.0,43.0,3.0,,50.13998,42.451,2.3913759999999997,
Maine CD-2,2016-10-10,2016-10-11,Clarity Campaign Labs,B,932.0,lv,39.0,39.0,,,37.26624,39.54083,,
U.S.,2016-10-28,2016-11-01,CBS News/New York Times,A-,927.0,lv,45.0,42.0,5.0,,45.23948,42.55291,3.928672,
Louisiana,2016-10-17,2016-10-19,"Mason-Dixon Polling & Research, Inc.",B+,625.0,lv,34.0,54.0,2.0,,32.82679,56.29145,0.8068885,
Alaska,2016-10-25,2016-10-27,Google Consumer Surveys,B,446.0,lv,38.0,39.0,11.0,,43.43333,46.13872,9.828628,
North Carolina,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,788.0,lv,48.0,47.0,4.0,,47.44931,47.595209999999994,1.6701840000000001,
Arizona,2016-10-21,2016-10-24,Monmouth University,A+,401.0,lv,45.0,46.0,4.0,,43.963409999999996,47.577740000000006,3.6317839999999997,
Florida,2016-10-27,2016-11-01,Quinnipiac University,A-,626.0,lv,46.0,45.0,2.0,,46.646370000000005,44.59952,1.6942700000000002,
Ohio,2016-10-10,2016-10-15,CNN/Opinion Research Corp.,A-,774.0,lv,44.0,48.0,4.0,,43.47943,48.832679999999996,1.6701840000000001,
Nevada,2016-10-12,2016-10-14,YouGov,B,996.0,lv,46.0,40.0,4.0,,47.07633,43.22807,2.9575009999999997,
U.S.,2016-10-17,2016-10-20,American Research Group,C+,1006.0,lv,49.0,42.0,,,46.49783,41.0345,,
North Carolina,2016-10-27,2016-11-01,Quinnipiac University,A-,602.0,lv,47.0,44.0,3.0,,47.6274,43.553979999999996,2.694269,
Delaware,2016-11-01,2016-11-07,SurveyMonkey,C-,367.0,lv,50.0,39.0,6.0,,48.5915,38.327259999999995,3.6924300000000003,
Idaho,2016-10-25,2016-10-27,Google Consumer Surveys,B,417.0,lv,29.0,41.0,9.0,,34.42361,48.08162,7.828628,
Wisconsin,2016-10-27,2016-10-28,Emerson College,B,400.0,lv,48.0,42.0,9.0,,48.160309999999996,41.04472,8.620992999999999,
Ohio,2016-10-10,2016-10-12,Marist College,A,724.0,lv,41.0,42.0,9.0,,40.088809999999995,45.54591,5.52235,
North Carolina,2016-10-20,2016-10-23,Monmouth University,A+,402.0,lv,47.0,46.0,4.0,,45.9461,47.50813,3.4978230000000003,
Wisconsin,2016-10-13,2016-10-16,St. Norbert College,A-,664.0,lv,47.0,39.0,1.0,,47.01667,42.22475,0.4889597,
U.S.,2016-11-02,2016-11-05,ABC News/Washington Post,A+,1937.0,lv,47.0,43.0,4.0,,45.28374,41.76419,4.635294999999999,
North Carolina,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,924.0,lv,42.0,41.0,8.0,,42.36172,45.92974,4.981711,
Indiana,2016-10-30,2016-11-01,Gravis Marketing,B-,399.0,rv,39.0,49.0,5.0,,39.03215,48.77753,5.454842,
Colorado,2016-10-10,2016-10-16,Quinnipiac University,A-,685.0,lv,45.0,37.0,10.0,,45.79907,39.39978,7.895391,
Florida,2016-10-31,2016-11-06,Ipsos,A-,888.0,lv,47.66,46.77,,,47.6194,46.50841,,
Vermont,2016-10-19,2016-10-22,Braun Research,C+,603.0,lv,50.0,22.0,7.0,,49.922090000000004,25.14035,5.535173,
Texas,2016-10-07,2016-10-15,University of Houston,B,1000.0,lv,38.0,41.0,4.0,,38.18245,44.98571,2.351346,
California,2016-11-01,2016-11-07,Google Consumer Surveys,B,1616.0,lv,47.88,26.4,6.22,,53.197880000000005,31.925459999999998,5.935791,
U.S.,2016-10-18,2016-10-23,Centre College,,569.0,lv,44.9,40.0,6.0,,45.37368,42.53225,4.58478,
Texas,2016-10-10,2016-10-12,SurveyUSA,A,638.0,lv,43.0,47.0,3.0,,42.0806,48.81007,1.525247,
U.S.,2016-10-12,2016-10-17,Public Religion Research Institute,,692.0,lv,51.0,36.0,,,48.48427,38.33123,,
Florida,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,892.0,lv,45.0,39.0,6.0,,45.37721,44.11557,2.981712,
Virginia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,802.0,lv,43.0,38.0,9.0,,43.3713,43.04462,5.981711,
North Dakota,2016-11-01,2016-11-07,SurveyMonkey,C-,313.0,lv,29.0,57.0,9.0,,27.6119,56.33671999999999,6.69243,
District of Columbia,2016-11-01,2016-11-07,SurveyMonkey,C-,310.0,lv,85.0,7.0,2.0,,83.62971,6.344993,-0.30757049999999997,
North Carolina,2016-10-14,2016-10-17,"National Research, Inc.",B+,600.0,lv,44.0,42.0,5.0,,44.672059999999995,45.48837,3.470814,
Oregon,2016-10-10,2016-10-12,SurveyUSA,A,654.0,lv,48.0,38.0,6.0,,47.13495,40.15344,4.525247,
Florida,2016-11-01,2016-11-07,Google Consumer Surveys,B,1350.0,lv,36.53,41.36,4.56,,41.84401,46.88367,4.275792,
Nevada,2016-10-10,2016-10-11,Clarity Campaign Labs,B,1010.0,lv,43.0,43.0,,,41.97417,43.951679999999996,,
New York,2016-11-01,2016-11-07,Google Consumer Surveys,B,1308.0,lv,39.83,33.29,3.53,,45.14759,38.815329999999996,3.245792,
Illinois,2016-11-01,2016-11-07,Google Consumer Surveys,B,1256.0,lv,38.27,31.55,5.31,,43.583529999999996,37.073440000000005,5.025792,
Maine CD-2,2016-10-20,2016-10-25,University of New Hampshire,B+,341.0,lv,43.0,40.0,6.0,,42.8101,43.57027,5.2378480000000005,
Oklahoma,2016-10-18,2016-10-20,SoonerPoll.com,B,530.0,lv,29.6,59.6,4.5,,28.590670000000003,61.05859,4.037191,
California,2016-10-31,2016-11-06,Ipsos,A-,726.0,lv,58.85,31.74,,,58.33806,31.00473,,
U.S.,2016-10-31,2016-11-04,Ipsos,A-,2244.0,lv,43.0,39.0,6.0,,43.1295,38.96855,6.757478,
Texas,2016-11-01,2016-11-07,Google Consumer Surveys,B,1155.0,lv,32.29,42.48,5.36,,37.60049,48.00203,5.075792,
Pennsylvania,2016-11-01,2016-11-07,Google Consumer Surveys,B,1177.0,lv,37.69,37.29,4.89,,42.99848,42.8111,4.605792,
U.S.,2016-10-22,2016-10-25,Fox News/Anderson Robbins Research/Shaw & Company Research,A,1221.0,lv,44.0,41.0,7.0,,45.13214,42.9112,5.986346,
New Hampshire,2016-10-26,2016-10-28,Praecones Analytica,,408.0,lv,42.9,44.6,4.4,,44.4413,43.50653,4.371678,
Georgia,2016-10-17,2016-10-18,The Times-Picayune/Lucid,,807.0,lv,44.0,40.0,8.0,,44.35197,44.8127,4.981711,
Maine CD-1,2016-10-24,2016-10-26,Maine People's Resource Center,C,429.0,lv,44.9,33.4,8.9,,46.28344,35.60228,7.508916,
Ohio,2016-11-01,2016-11-07,Google Consumer Surveys,B,1070.0,lv,35.03,38.18,5.31,,40.345259999999996,43.70425,5.025792,
Maine CD-1,2016-10-20,2016-10-25,University of New Hampshire,B+,329.0,lv,54.0,34.0,4.0,,53.8231,37.726859999999995,3.237847,
Pennsylvania,2016-10-20,2016-10-26,Muhlenberg College,A,420.0,lv,45.0,39.0,8.0,,46.28763,42.41888,5.480949,
New Jersey,2016-11-01,2016-11-07,Google Consumer Surveys,B,1012.0,lv,39.37,32.57,3.33,,44.690509999999996,38.09669,3.0457919999999996,
Texas,2016-10-31,2016-11-06,Ipsos,A-,646.0,lv,39.3,48.75,,,38.5996,47.830740000000006,,
South Dakota,2016-10-24,2016-10-26,Nielson Brothers Polling,C-,600.0,lv,35.0,49.0,7.0,,34.92723,50.51834,6.375433999999999,
Pennsylvania,2016-10-26,2016-10-28,YouGov,B,1091.0,lv,48.0,40.0,5.0,,48.921409999999995,41.20888,5.397894,
U.S.,2016-10-08,2016-10-13,George Washington University (Battleground),B,1000.0,lv,47.0,39.0,8.0,,47.82202,41.87494,5.030885,
Nebraska CD-2,2016-10-22,2016-10-24,"North Star Opinion Research/Ayres, McHenry & Associates",B-,400.0,rv,40.0,44.0,8.0,,41.36489,48.66301,6.211316,
Wisconsin,2016-11-01,2016-11-07,Google Consumer Surveys,B,914.0,lv,43.17,31.05,4.03,,48.492259999999995,36.5775,3.745792,
Georgia,2016-11-03,2016-11-03,Landmark Communications,B,1000.0,lv,46.0,48.0,4.0,,45.27125,47.91875,4.7475190000000005,
Louisiana,2016-10-19,2016-10-21,Southern Media & Opinion Research,B-,500.0,lv,35.0,50.0,4.8,,35.38326,51.97007,3.3560480000000004,
Alaska,2016-10-21,2016-10-26,Craciun Research,,400.0,lv,47.0,43.0,7.0,,44.7568,44.77065,6.6166529999999995,
Kansas,2016-11-01,2016-11-03,Fort Hays State University,C-,313.0,lv,34.0,58.0,,,33.48856,55.53793,,
California,2016-10-13,2016-10-15,SurveyUSA,A,725.0,lv,56.0,30.0,4.0,,54.94803,31.849459999999997,2.737575,
Ohio,2016-10-17,2016-10-19,Suffolk University,B+,500.0,lv,45.0,45.0,2.0,,45.14751,47.87788,1.710163,
Michigan,2016-11-01,2016-11-07,Google Consumer Surveys,B,821.0,lv,35.18,34.05,6.42,,40.497209999999995,39.57515,6.1357919999999995,
New Jersey,2016-10-31,2016-11-06,Ipsos,A-,551.0,lv,47.78,37.86,,,47.77081,37.6259,,
North Carolina,2016-11-01,2016-11-07,Google Consumer Surveys,B,794.0,lv,35.03,40.65,5.15,,40.33298,46.16855,4.865792,
Indiana,2016-11-01,2016-11-07,Google Consumer Surveys,B,774.0,lv,33.93,36.45,7.26,,39.23854,41.97113,6.975792,
Ohio,2016-10-31,2016-11-06,Ipsos,A-,552.0,lv,47.04,46.0,,,46.1751,44.91335,,
New York,2016-10-31,2016-11-06,Ipsos,A-,552.0,lv,51.49,33.0,,,51.23229,32.51913,,
Virginia,2016-11-01,2016-11-07,Google Consumer Surveys,B,765.0,lv,39.32,31.71,6.55,,44.6298,37.23171,6.265792,
Colorado,2016-10-17,2016-10-24,University of Colorado,,1004.0,a,44.0,34.0,9.0,,45.03734,40.064370000000004,7.409642999999999,
Florida,2016-10-21,2016-10-23,Florida Atlantic University,C+,500.0,lv,46.2,43.3,2.7,,46.80242,44.81641,2.004656,
North Carolina,2016-10-14,2016-10-16,SurveyUSA,A,651.0,lv,46.0,44.0,6.0,,44.88225,45.50463,4.814939,
Virginia,2016-10-31,2016-11-06,Ipsos,A-,534.0,lv,45.9,41.11,,,45.27718,40.26874,,
Maine CD-2,2016-10-24,2016-10-26,Maine People's Resource Center,C,382.0,lv,38.0,41.4,8.4,,39.366479999999996,43.47269,7.008916,
Massachusetts,2016-10-13,2016-10-16,MassINC Polling Group,A-,502.0,lv,54.0,28.0,9.0,,54.46161,31.99212,6.340419,
Wisconsin,2016-10-15,2016-10-18,Monmouth University,A+,403.0,lv,47.0,40.0,6.0,,46.06183,42.47657,4.9630220000000005,
Missouri,2016-11-01,2016-11-07,Google Consumer Surveys,B,717.0,lv,37.3,35.44,8.4,,42.61055,40.96206,8.115791,
Michigan,2016-10-22,2016-10-24,EPIC-MRA,A-,600.0,lv,41.0,34.0,9.0,,42.380320000000005,37.22132,7.343744999999999,
Minnesota,2016-11-01,2016-11-07,Google Consumer Surveys,B,695.0,lv,35.35,31.38,8.0,,40.67345,36.90805,7.7157919999999995,
Pennsylvania,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1457.0,lv,47.0,38.0,7.0,,47.80142,43.46781,3.3322410000000002,
Louisiana,2016-10-15,2016-10-21,The Times-Picayune/Lucid,,614.0,lv,40.0,43.0,6.0,,40.353120000000004,47.82649,2.981712,
Arizona,2016-11-01,2016-11-07,Google Consumer Surveys,B,696.0,lv,40.95,35.97,5.97,,46.26938,41.496159999999996,5.685791,
Washington,2016-11-01,2016-11-07,Google Consumer Surveys,B,682.0,lv,42.67,30.43,5.88,,48.00023,35.9612,5.595791999999999,
Nevada,2016-10-14,2016-10-17,Monmouth University,A+,413.0,lv,47.0,40.0,7.0,,46.07765,42.469229999999996,5.873739,
Pennsylvania,2016-10-31,2016-11-06,Ipsos,A-,498.0,lv,48.2,45.19,,,47.61247,44.38482,,
Colorado,2016-11-01,2016-11-07,Google Consumer Surveys,B,666.0,lv,47.11,29.95,6.47,,52.435790000000004,35.47913,6.185791,
Michigan,2016-10-16,2016-10-19,Marketing Resource Group (MRG),C+,600.0,lv,41.0,36.0,7.0,,43.17592,39.76165,6.448588,
Illinois,2016-10-31,2016-11-06,Ipsos,A-,482.0,lv,51.3,39.08,,,50.79137,38.35068,,
U.S.,2016-10-21,2016-10-24,NBC News/Wall Street Journal,A-,724.0,lv,43.0,34.0,7.0,,42.59539,36.86657,5.149898,
Arkansas,2016-10-21,2016-10-21,Hendrix College,C+,463.0,lv,32.5,56.0,3.5,,31.53013,56.925419999999995,2.721706,
North Carolina,2016-09-29,2016-10-02,Selzer & Company,A+,805.0,lv,44.0,43.0,6.0,,45.4663,45.52825,3.075605,
South Dakota,2016-10-18,2016-10-20,"Mason-Dixon Polling & Research, Inc.",B+,400.0,lv,37.0,44.0,7.0,,35.8345,46.61557,5.896564,
Georgia,2016-11-01,2016-11-07,Google Consumer Surveys,B,614.0,lv,37.71,41.45,5.12,,43.006029999999996,46.96532,4.835792,
Minnesota,2016-10-24,2016-11-06,Ipsos,A-,647.0,lv,43.9,36.0,,,42.5052,34.71035,,
Pennsylvania,2016-10-03,2016-10-06,Marist College,A,709.0,lv,49.0,37.0,6.0,,48.53248,40.386759999999995,2.1829959999999997,
Ohio,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1304.0,lv,44.0,39.0,7.0,,44.82884,44.60052,3.3322410000000002,
New York,2016-10-13,2016-10-17,Siena College,A,611.0,lv,54.0,30.0,5.0,,54.481230000000004,34.25833,2.288682,
Wisconsin,2016-10-05,2016-10-07,YouGov,B,993.0,lv,43.0,39.0,4.0,,44.620490000000004,42.38129,2.542426,
Washington,2016-10-06,2016-10-13,YouGov,B,750.0,lv,53.0,39.0,,,52.28445,40.509859999999996,,
Ohio,2016-10-09,2016-10-11,Baldwin Wallace University,,1152.0,lv,43.2,34.4,9.5,,44.95681,39.95094,6.373512,
Massachusetts,2016-11-01,2016-11-07,Google Consumer Surveys,B,562.0,lv,47.84,25.89,4.9,,53.1903,31.43052,4.615792,
Wisconsin,2016-10-24,2016-11-06,Ipsos,A-,625.0,lv,45.92,39.99,,,45.20321,39.37688,,
Indiana,2016-10-07,2016-10-10,The Times-Picayune/Lucid,,1123.0,lv,37.0,43.0,10.0,,37.80164,48.46887,6.332241000000001,
Arizona,2016-10-24,2016-11-06,Ipsos,A-,593.0,lv,42.38,47.1,,,41.35774,46.17779,,
Georgia,2016-10-31,2016-11-06,Ipsos,A-,416.0,lv,42.38,47.79,,,41.63813,46.83801,,
Virginia,2016-10-26,2016-10-30,Hampton University,B,802.0,lv,41.0,44.0,,,41.85627,43.91492,,
Louisiana,2016-10-15,2016-10-21,University of New Orleans,C,603.0,lv,35.0,49.0,7.0,,35.344440000000006,51.41364,4.871580000000001,
Maryland,2016-11-01,2016-11-07,Google Consumer Surveys,B,498.0,lv,44.82,31.28,5.57,,50.12914,36.80141,5.285792,
Washington,2016-10-24,2016-11-06,Ipsos,A-,562.0,lv,46.72,38.48,,,45.78051,37.65416,,
Oregon,2016-11-01,2016-11-07,Google Consumer Surveys,B,502.0,lv,44.95,26.36,6.3,,50.27802,31.89017,6.015792,
